Date,ADS.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DTE.DE,EOAN.DE,FME.DE,FRE.DE,HEI.DE,HEN3.DE,IFX.DE,LHA.DE,LIN.DE,LXS.DE,MRK.DE,MUV2.DE,RWE.DE,SAP.DE,SDF.DE,SIE.DE,TKA.DE,VOW3.DE,^GDAXI
2023-02-16,144.9199981689453,221.0500030517578,52.400001525878906,59.45000076293945,113.55000305175781,99.23999786376953,11.5,70.62000274658203,171.14999389648438,11.859999656677246,20.520000457763672,9.989999771118164,37.459999084472656,28.540000915527344,63.779998779296875,66.69999694824219,36.09000015258789,9.652000427246094,305.54998779296875,45.2400016784668,184.10000610351562,329.1000061035156,39.11000061035156,111.0,21.309999465942383,147.3800048828125,6.829999923706055,130.97999572753906,15533.6396484375
2023-02-17,143.52000427246094,216.9499969482422,52.2400016784668,59.119998931884766,113.19999694824219,99.75,11.380000114440918,69.62000274658203,171.4499969482422,11.880000114440918,20.760000228881836,10.164999961853027,37.470001220703125,28.989999771118164,64.41999816894531,67.23999786376953,35.23500061035156,9.729999542236328,300.8500061035156,45.040000915527344,183.4499969482422,329.8999938964844,39.52000045776367,109.4800033569336,21.5,145.44000244140625,6.97599983215332,131.22000122070312,15482.0
2023-02-20,140.77999877929688,218.35000610351562,53.11000061035156,58.939998626708984,113.0,99.66999816894531,10.979999542236328,69.68000030517578,171.64999389648438,11.631999969482422,20.80500030517578,10.21500015258789,37.81999969482422,29.079999923706055,64.4000015258789,67.5199966430664,34.91999816894531,9.536999702453613,303.1000061035156,45.41999816894531,184.4499969482422,330.5,39.54999923706055,109.27999877929688,21.670000076293945,144.66000366210938,7.059999942779541,132.6999969482422,15477.5498046875
2023-02-21,137.4199981689453,217.39999389648438,52.4900016784668,59.25,113.75,98.69999694824219,11.229999542236328,68.77999877929688,169.3000030517578,11.595999717712402,20.90999984741211,10.239999771118164,37.15999984741211,28.850000381469727,64.13999938964844,68.12000274658203,34.52000045776367,9.668999671936035,306.0,45.02000045776367,183.35000610351562,326.20001220703125,40.38999938964844,107.76000213623047,21.40999984741211,143.74000549316406,6.964000225067139,131.0800018310547,15397.6201171875
2023-02-22,139.8000030517578,217.0,52.36000061035156,59.060001373291016,115.05000305175781,98.43000030517578,10.645000457763672,68.33999633789062,164.60000610351562,11.420000076293945,21.104999542236328,10.244999885559082,39.880001068115234,27.59000015258789,64.44000244140625,69.0199966430664,34.2599983215332,9.517999649047852,308.1000061035156,44.560001373291016,183.60000610351562,324.29998779296875,40.29999923706055,108.72000122070312,21.190000534057617,144.33999633789062,6.960000038146973,131.1999969482422,15399.8896484375
2023-02-23,139.16000366210938,217.75,52.16999816894531,59.90999984741211,114.0,99.6500015258789,10.729999542236328,68.16000366210938,163.60000610351562,11.468000411987305,21.200000762939453,10.420000076293945,37.79999923706055,26.260000228881836,65.0,68.68000030517578,34.814998626708984,9.704000473022461,312.79998779296875,44.79999923706055,184.35000610351562,318.6000061035156,40.029998779296875,108.80000305175781,21.920000076293945,145.97999572753906,7.113999843597412,131.89999389648438,15475.6904296875
2023-02-24,136.39999389648438,215.1999969482422,48.06999969482422,58.619998931884766,113.05000305175781,97.19000244140625,10.670000076293945,66.19999694824219,165.0500030517578,11.293999671936035,20.94499969482422,10.34000015258789,37.5099983215332,26.31999969482422,64.0999984741211,68.58000183105469,33.595001220703125,9.656999588012695,319.0,43.75,181.85000610351562,319.5,39.900001525878906,106.91999816894531,22.530000686645508,141.4600067138672,6.909999847412109,127.80000305175781,15209.740234375
2023-02-27,138.36000061035156,219.0500030517578,47.88999938964844,58.58000183105469,114.0,98.16000366210938,11.154999732971191,68.26000213623047,165.85000610351562,11.550000190734863,21.264999389648438,10.414999961853027,38.20000076293945,26.600000381469727,65.37999725341797,69.08000183105469,33.810001373291016,9.776000022888184,326.8500061035156,44.13999938964844,182.85000610351562,321.0,39.970001220703125,108.37999725341797,22.610000610351562,143.8000030517578,7.085999965667725,129.33999633789062,15381.4296875
2023-02-28,141.66000366210938,222.14999389648438,48.474998474121094,56.290000915527344,113.0,97.75,11.524999618530273,68.0,165.0,11.800000190734863,21.235000610351562,10.345000267028809,36.91999816894531,26.030000686645508,65.12000274658203,68.81999969482422,33.51499938964844,9.821999549865723,326.8500061035156,44.099998474121094,179.35000610351562,326.1000061035156,40.2400016784668,107.4800033569336,22.489999771118164,144.6999969482422,7.104000091552734,129.16000366210938,15365.1396484375
2023-03-01,140.86000061035156,221.3000030517578,48.375,56.34000015258789,112.44999694824219,99.33999633789062,11.265000343322754,68.95999908447266,165.9499969482422,11.592000007629395,21.145000457763672,10.045000076293945,35.459999084472656,25.09000015258789,65.68000030517578,68.5999984741211,33.779998779296875,9.906999588012695,326.8500061035156,43.97999954223633,177.14999389648438,327.70001220703125,39.09000015258789,106.62000274658203,22.690000534057617,145.33999633789062,7.21999979019165,128.5,15305.01953125
2023-03-02,143.0,221.0,48.32500076293945,56.81999969482422,113.5999984741211,99.3499984741211,11.295000076293945,68.73999786376953,166.5,11.446000099182129,21.204999923706055,10.15999984741211,35.720001220703125,24.950000762939453,66.18000030517578,68.94000244140625,33.619998931884766,9.859999656677246,331.8999938964844,43.619998931884766,179.10000610351562,328.3999938964844,39.2599983215332,107.22000122070312,22.329999923706055,144.4600067138672,7.24399995803833,128.6199951171875,15327.6396484375
2023-03-03,146.0,221.35000610351562,49.165000915527344,57.599998474121094,111.6500015258789,101.4800033569336,11.680000305175781,72.4800033569336,166.64999389648438,11.668000221252441,21.260000228881836,10.324999809265137,36.70000076293945,24.90999984741211,66.0,69.19999694824219,34.25,10.359999656677246,338.1000061035156,44.27000045776367,178.64999389648438,327.70001220703125,39.04999923706055,109.37999725341797,22.5,147.0800018310547,7.363999843597412,142.1999969482422,15578.3896484375
2023-03-06,146.5800018310547,223.10000610351562,48.255001068115234,57.630001068115234,111.0999984741211,101.45999908447266,11.944999694824219,73.0,165.89999389648438,11.767999649047852,21.459999084472656,10.319999694824219,37.540000915527344,24.709999084472656,65.77999877929688,69.19999694824219,34.959999084472656,10.954000473022461,334.70001220703125,42.90999984741211,178.0,331.20001220703125,38.79999923706055,111.95999908447266,22.25,147.52000427246094,7.314000129699707,139.67999267578125,15653.580078125
